"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 11 13:21:54 GMT 2024","Fri Oct 11 13:22:02 GMT 2024","8061","chromium","DECIMAL_WEB/TC_AP_001.spec.ts","","","","TC_AP_001 Verify that ""Organization Management"" has sub-modules",""
"passed","Fri Oct 11 13:31:14 GMT 2024","Fri Oct 11 13:31:26 GMT 2024","11820","chromium","DECIMAL_WEB/TC_AP_027.spec.ts","","","","TC_AP_027 Verify the function view page",""
"passed","Fri Oct 11 13:23:59 GMT 2024","Fri Oct 11 13:24:09 GMT 2024","10338","chromium","DECIMAL_WEB/TC_AP_019.spec.ts","","","","TC_AP_019 Verify the combination search option is working for vaild inputs",""
"passed","Fri Oct 11 13:24:19 GMT 2024","Fri Oct 11 13:24:29 GMT 2024","9911","chromium","DECIMAL_WEB/TC_AP_021.spec.ts","","","","TC_AP_021 Verify the Function Clear filter button option",""
"passed","Fri Oct 11 13:23:38 GMT 2024","Fri Oct 11 13:23:48 GMT 2024","10306","chromium","DECIMAL_WEB/TC_AP_015.spec.ts","","","","TC_AP_015 Verify the Function Name search option is working for vaild inputs",""
"skipped","Fri Oct 11 13:46:53 GMT 2024","Fri Oct 11 13:46:53 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_036.spec.ts","","","","TC_AP_036 Verify the Function Role List option",""
"passed","Fri Oct 11 13:22:26 GMT 2024","Fri Oct 11 13:22:35 GMT 2024","8271","chromium","DECIMAL_WEB/TC_AP_006.spec.ts","","","","TC_AP_006 Verify the ""Function"" sub-module redirection",""
"broken","Fri Oct 11 13:35:41 GMT 2024","Fri Oct 11 13:37:41 GMT 2024","120076","chromium","DECIMAL_WEB/TC_AP_029.spec.ts","","","","TC_AP_029 Verify the function view page edit or delete",""
"passed","Fri Oct 11 13:24:09 GMT 2024","Fri Oct 11 13:24:19 GMT 2024","10206","chromium","DECIMAL_WEB/TC_AP_020.spec.ts","","","","TC_AP_020 Verify the combination search option is working for invaild inputs",""
"skipped","Fri Oct 11 13:46:53 GMT 2024","Fri Oct 11 13:46:53 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_033.spec.ts","","","","TC_AP_033 Verify the delete function code data and re-use same",""
"skipped","Fri Oct 11 13:46:53 GMT 2024","Fri Oct 11 13:46:53 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_034.spec.ts","","","","TC_AP_034 Verify the user create data with existing function code",""
"passed","Fri Oct 11 13:23:28 GMT 2024","Fri Oct 11 13:23:38 GMT 2024","10489","chromium","DECIMAL_WEB/TC_AP_014.spec.ts","","","","TC_AP_014 Verify the Function Code search option is working for invaild inputs",""
"broken","Fri Oct 11 13:29:01 GMT 2024","Fri Oct 11 13:31:01 GMT 2024","120093","chromium","DECIMAL_WEB/TC_AP_025.spec.ts","","","","TC_AP_025 Verify the function page action column delete button is working.",""
"passed","Fri Oct 11 13:22:35 GMT 2024","Fri Oct 11 13:22:43 GMT 2024","8353","chromium","DECIMAL_WEB/TC_AP_007.spec.ts","","","","TC_AP_007 Verify the ""Function Role"" sub-module redirection",""
"passed","Fri Oct 11 13:24:29 GMT 2024","Fri Oct 11 13:24:39 GMT 2024","10219","chromium","DECIMAL_WEB/TC_AP_022.spec.ts","","","","TC_AP_022 Verify the Function Search button option",""
"skipped","Fri Oct 11 13:46:53 GMT 2024","Fri Oct 11 13:46:53 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_035.spec.ts","","","","TC_AP_035 Verify the ""Function Role"" page details",""
"passed","Fri Oct 11 13:23:17 GMT 2024","Fri Oct 11 13:23:28 GMT 2024","10749","chromium","DECIMAL_WEB/TC_AP_013.spec.ts","","","","TC_AP_013 Verify the Function Code search option is working for vaild inputs",""
"passed","Fri Oct 11 13:24:49 GMT 2024","Fri Oct 11 13:24:59 GMT 2024","10040","chromium","DECIMAL_WEB/TC_AP_024.spec.ts","","","","TC_AP_024 Verify the Function Status search option is Inactive",""
"broken","Fri Oct 11 13:41:45 GMT 2024","Fri Oct 11 13:43:45 GMT 2024","120101","chromium","DECIMAL_WEB/TC_AP_030.spec.ts","","","","TC_AP_030 Verify the function page action column edit button is working.",""
"passed","Fri Oct 11 13:22:10 GMT 2024","Fri Oct 11 13:22:18 GMT 2024","7916","chromium","DECIMAL_WEB/TC_AP_003.spec.ts","","","","TC_AP_003 Verify that ""Function Role"" module Page is working",""
"passed","Fri Oct 11 13:23:00 GMT 2024","Fri Oct 11 13:23:08 GMT 2024","8456","chromium","DECIMAL_WEB/TC_AP_011.spec.ts","","","","TC_AP_011 Verify the Function List option",""
"broken","Fri Oct 11 13:43:46 GMT 2024","Fri Oct 11 13:45:46 GMT 2024","120095","chromium","DECIMAL_WEB/TC_AP_031.spec.ts","","","","TC_AP_031 Verify the function data saved for valid data",""
"passed","Fri Oct 11 13:22:43 GMT 2024","Fri Oct 11 13:22:51 GMT 2024","8335","chromium","DECIMAL_WEB/TC_AP_009.spec.ts","","","","TC_AP_009 Verify the ""Employee"" sub-module redirection",""
"passed","Fri Oct 11 13:23:48 GMT 2024","Fri Oct 11 13:23:59 GMT 2024","10150","chromium","DECIMAL_WEB/TC_AP_016.spec.ts","","","","TC_AP_016 Verify the Function Name search option is working for invaild inputs",""
"passed","Fri Oct 11 13:31:26 GMT 2024","Fri Oct 11 13:31:39 GMT 2024","13323","chromium","DECIMAL_WEB/TC_AP_028.spec.ts","","","","TC_AP_028 Verify the edit data is populated.",""
