"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Oct 04 13:47:55 GMT 2024","Fri Oct 04 13:47:55 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_035.spec.ts","","","","TC_AP_035 Verify the ""Function Role"" page details",""
"passed","Fri Oct 04 13:33:47 GMT 2024","Fri Oct 04 13:33:59 GMT 2024","11427","chromium","DECIMAL_WEB/TC_AP_026.spec.ts","","","","TC_AP_026 Verify the function page action column view button is working.",""
"passed","Fri Oct 04 13:24:41 GMT 2024","Fri Oct 04 13:24:50 GMT 2024","8690","chromium","DECIMAL_WEB/TC_AP_016.spec.ts","","","","TC_AP_016 Verify the Function Name search option is working for invaild inputs",""
"passed","Fri Oct 04 13:24:15 GMT 2024","Fri Oct 04 13:24:23 GMT 2024","8658","chromium","DECIMAL_WEB/TC_AP_013.spec.ts","","","","TC_AP_013 Verify the Function Code search option is working for vaild inputs",""
"passed","Fri Oct 04 13:23:35 GMT 2024","Fri Oct 04 13:23:43 GMT 2024","7838","chromium","DECIMAL_WEB/TC_AP_007.spec.ts","","","","TC_AP_007 Verify the ""Function Role"" sub-module redirection",""
"passed","Fri Oct 04 13:27:26 GMT 2024","Fri Oct 04 13:27:35 GMT 2024","9094","chromium","DECIMAL_WEB/TC_AP_023.spec.ts","","","","TC_AP_023 Verify the Function Status search option is Active",""
"passed","Fri Oct 04 13:33:59 GMT 2024","Fri Oct 04 13:34:10 GMT 2024","11283","chromium","DECIMAL_WEB/TC_AP_027.spec.ts","","","","TC_AP_027 Verify the function view page",""
"passed","Fri Oct 04 13:23:05 GMT 2024","Fri Oct 04 13:23:12 GMT 2024","7466","chromium","DECIMAL_WEB/TC_AP_002.spec.ts","","","","TC_AP_002 Verify that ""Function"" module Page is working",""
"passed","Fri Oct 04 13:23:20 GMT 2024","Fri Oct 04 13:23:27 GMT 2024","7486","chromium","DECIMAL_WEB/TC_AP_005.spec.ts","","","","TC_AP_005 Verify the ""Employee"" sub-module Page is working",""
"passed","Fri Oct 04 13:24:07 GMT 2024","Fri Oct 04 13:24:15 GMT 2024","7984","chromium","DECIMAL_WEB/TC_AP_012.spec.ts","","","","TC_AP_012 Verify the Function Filter & Search option",""
"skipped","Fri Oct 04 13:47:55 GMT 2024","Fri Oct 04 13:47:55 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_033.spec.ts","","","","TC_AP_033 Verify the delete function code data and re-use same",""
"passed","Fri Oct 04 13:23:43 GMT 2024","Fri Oct 04 13:23:51 GMT 2024","7808","chromium","DECIMAL_WEB/TC_AP_009.spec.ts","","","","TC_AP_009 Verify the ""Employee"" sub-module redirection",""
"passed","Fri Oct 04 13:25:07 GMT 2024","Fri Oct 04 13:25:16 GMT 2024","9059","chromium","DECIMAL_WEB/TC_AP_021.spec.ts","","","","TC_AP_021 Verify the Function Clear filter button option",""
"passed","Fri Oct 04 13:23:59 GMT 2024","Fri Oct 04 13:24:07 GMT 2024","8057","chromium","DECIMAL_WEB/TC_AP_011.spec.ts","","","","TC_AP_011 Verify the Function List option",""
"broken","Fri Oct 04 13:44:28 GMT 2024","Fri Oct 04 13:46:28 GMT 2024","120088","chromium","DECIMAL_WEB/TC_AP_030.spec.ts","","","","TC_AP_030 Verify the function page action column edit button is working.",""
"broken","Fri Oct 04 13:31:46 GMT 2024","Fri Oct 04 13:33:46 GMT 2024","120081","chromium","DECIMAL_WEB/TC_AP_025.spec.ts","","","","TC_AP_025 Verify the function page action column delete button is working.",""
"skipped","Fri Oct 04 13:47:55 GMT 2024","Fri Oct 04 13:47:55 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_036.spec.ts","","","","TC_AP_036 Verify the Function Role List option",""
"passed","Fri Oct 04 13:23:51 GMT 2024","Fri Oct 04 13:23:59 GMT 2024","7872","chromium","DECIMAL_WEB/TC_AP_010.spec.ts","","","","TC_AP_010 Verify the ""Function"" page details",""
"passed","Fri Oct 04 13:27:17 GMT 2024","Fri Oct 04 13:27:26 GMT 2024","9221","chromium","DECIMAL_WEB/TC_AP_022.spec.ts","","","","TC_AP_022 Verify the Function Search button option",""
"skipped","Fri Oct 04 13:47:55 GMT 2024","Fri Oct 04 13:47:55 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_034.spec.ts","","","","TC_AP_034 Verify the user create data with existing function code",""
"passed","Fri Oct 04 13:22:56 GMT 2024","Fri Oct 04 13:23:04 GMT 2024","7745","chromium","DECIMAL_WEB/TC_AP_001.spec.ts","","","","TC_AP_001 Verify that ""Organization Management"" has sub-modules",""
"passed","Fri Oct 04 13:24:50 GMT 2024","Fri Oct 04 13:24:58 GMT 2024","8691","chromium","DECIMAL_WEB/TC_AP_019.spec.ts","","","","TC_AP_019 Verify the combination search option is working for vaild inputs",""
"passed","Fri Oct 04 13:23:27 GMT 2024","Fri Oct 04 13:23:35 GMT 2024","7823","chromium","DECIMAL_WEB/TC_AP_006.spec.ts","","","","TC_AP_006 Verify the ""Function"" sub-module redirection",""
"passed","Fri Oct 04 13:27:35 GMT 2024","Fri Oct 04 13:27:44 GMT 2024","9083","chromium","DECIMAL_WEB/TC_AP_024.spec.ts","","","","TC_AP_024 Verify the Function Status search option is Inactive",""
"passed","Fri Oct 04 13:23:12 GMT 2024","Fri Oct 04 13:23:20 GMT 2024","7503","chromium","DECIMAL_WEB/TC_AP_003.spec.ts","","","","TC_AP_003 Verify that ""Function Role"" module Page is working",""
