"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 16 13:25:46 GMT 2024","Wed Oct 16 13:25:54 GMT 2024","8435","chromium","DECIMAL_WEB/TC_AP_012.spec.ts","","","","TC_AP_012 Verify the Function Filter & Search option",""
"skipped","Wed Oct 16 13:49:28 GMT 2024","Wed Oct 16 13:49:28 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_034.spec.ts","","","","TC_AP_034 Verify the user create data with existing function code",""
"passed","Wed Oct 16 13:33:53 GMT 2024","Wed Oct 16 13:34:05 GMT 2024","11946","chromium","DECIMAL_WEB/TC_AP_027.spec.ts","","","","TC_AP_027 Verify the function view page",""
"passed","Wed Oct 16 13:25:12 GMT 2024","Wed Oct 16 13:25:20 GMT 2024","8478","chromium","DECIMAL_WEB/TC_AP_007.spec.ts","","","","TC_AP_007 Verify the ""Function Role"" sub-module redirection",""
"passed","Wed Oct 16 13:27:08 GMT 2024","Wed Oct 16 13:27:18 GMT 2024","10352","chromium","DECIMAL_WEB/TC_AP_022.spec.ts","","","","TC_AP_022 Verify the Function Search button option",""
"broken","Wed Oct 16 13:44:24 GMT 2024","Wed Oct 16 13:46:24 GMT 2024","120086","chromium","DECIMAL_WEB/TC_AP_030.spec.ts","","","","TC_AP_030 Verify the function page action column edit button is working.",""
"passed","Wed Oct 16 13:26:15 GMT 2024","Wed Oct 16 13:26:26 GMT 2024","10338","chromium","DECIMAL_WEB/TC_AP_015.spec.ts","","","","TC_AP_015 Verify the Function Name search option is working for vaild inputs",""
"passed","Wed Oct 16 13:25:20 GMT 2024","Wed Oct 16 13:25:29 GMT 2024","8954","chromium","DECIMAL_WEB/TC_AP_009.spec.ts","","","","TC_AP_009 Verify the ""Employee"" sub-module redirection",""
"passed","Wed Oct 16 13:26:57 GMT 2024","Wed Oct 16 13:27:08 GMT 2024","10968","chromium","DECIMAL_WEB/TC_AP_021.spec.ts","","","","TC_AP_021 Verify the Function Clear filter button option",""
"broken","Wed Oct 16 13:38:21 GMT 2024","Wed Oct 16 13:40:21 GMT 2024","120088","chromium","DECIMAL_WEB/TC_AP_029.spec.ts","","","","TC_AP_029 Verify the function view page edit or delete",""
