"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Sep 30 13:32:46 GMT 2024","Mon Sep 30 13:34:46 GMT 2024","120089","chromium","DECIMAL_WEB/TC_AP_025.spec.ts","","","","TC_AP_025 Verify the function page action column delete button is working.",""
"skipped","Mon Sep 30 13:50:39 GMT 2024","Mon Sep 30 13:50:39 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_036.spec.ts","","","","TC_AP_036 Verify the Function Role List option",""
"passed","Mon Sep 30 13:26:54 GMT 2024","Mon Sep 30 13:27:02 GMT 2024","8273","chromium","DECIMAL_WEB/TC_AP_012.spec.ts","","","","TC_AP_012 Verify the Function Filter & Search option",""
"skipped","Mon Sep 30 13:50:39 GMT 2024","Mon Sep 30 13:50:39 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_034.spec.ts","","","","TC_AP_034 Verify the user create data with existing function code",""
"passed","Mon Sep 30 13:26:04 GMT 2024","Mon Sep 30 13:26:12 GMT 2024","7938","chromium","DECIMAL_WEB/TC_AP_005.spec.ts","","","","TC_AP_005 Verify the ""Employee"" sub-module Page is working",""
"skipped","Mon Sep 30 13:50:39 GMT 2024","Mon Sep 30 13:50:39 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_033.spec.ts","","","","TC_AP_033 Verify the delete function code data and re-use same",""
"passed","Mon Sep 30 13:28:14 GMT 2024","Mon Sep 30 13:28:25 GMT 2024","10652","chromium","DECIMAL_WEB/TC_AP_022.spec.ts","","","","TC_AP_022 Verify the Function Search button option",""
"passed","Mon Sep 30 13:25:56 GMT 2024","Mon Sep 30 13:26:04 GMT 2024","7897","chromium","DECIMAL_WEB/TC_AP_003.spec.ts","","","","TC_AP_003 Verify that ""Function Role"" module Page is working",""
"broken","Mon Sep 30 13:47:30 GMT 2024","Mon Sep 30 13:49:30 GMT 2024","120076","chromium","DECIMAL_WEB/TC_AP_031.spec.ts","","","","TC_AP_031 Verify the function data saved for valid data",""
"passed","Mon Sep 30 13:26:45 GMT 2024","Mon Sep 30 13:26:54 GMT 2024","8522","chromium","DECIMAL_WEB/TC_AP_011.spec.ts","","","","TC_AP_011 Verify the Function List option",""
