"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 25 13:26:09 GMT 2024","Wed Sep 25 13:26:17 GMT 2024","8037","chromium","DECIMAL_WEB/TC_AP_005.spec.ts","","","","TC_AP_005 Verify the ""Employee"" sub-module Page is working",""
"passed","Wed Sep 25 13:28:17 GMT 2024","Wed Sep 25 13:28:29 GMT 2024","11270","chromium","DECIMAL_WEB/TC_AP_021.spec.ts","","","","TC_AP_021 Verify the Function Clear filter button option",""
"broken","Wed Sep 25 13:45:57 GMT 2024","Wed Sep 25 13:47:58 GMT 2024","120097","chromium","DECIMAL_WEB/TC_AP_030.spec.ts","","","","TC_AP_030 Verify the function page action column edit button is working.",""
"skipped","Wed Sep 25 13:50:40 GMT 2024","Wed Sep 25 13:50:40 GMT 2024","1","chromium","DECIMAL_WEB/TC_AP_034.spec.ts","","","","TC_AP_034 Verify the user create data with existing function code",""
"passed","Wed Sep 25 13:26:26 GMT 2024","Wed Sep 25 13:26:35 GMT 2024","9006","chromium","DECIMAL_WEB/TC_AP_007.spec.ts","","","","TC_AP_007 Verify the ""Function Role"" sub-module redirection",""
"passed","Wed Sep 25 13:26:44 GMT 2024","Wed Sep 25 13:26:53 GMT 2024","9052","chromium","DECIMAL_WEB/TC_AP_010.spec.ts","","","","TC_AP_010 Verify the ""Function"" page details",""
"passed","Wed Sep 25 13:28:40 GMT 2024","Wed Sep 25 13:28:51 GMT 2024","10618","chromium","DECIMAL_WEB/TC_AP_023.spec.ts","","","","TC_AP_023 Verify the Function Status search option is Active",""
"passed","Wed Sep 25 13:26:35 GMT 2024","Wed Sep 25 13:26:44 GMT 2024","9126","chromium","DECIMAL_WEB/TC_AP_009.spec.ts","","","","TC_AP_009 Verify the ""Employee"" sub-module redirection",""
"passed","Wed Sep 25 13:26:17 GMT 2024","Wed Sep 25 13:26:26 GMT 2024","8748","chromium","DECIMAL_WEB/TC_AP_006.spec.ts","","","","TC_AP_006 Verify the ""Function"" sub-module redirection",""
"passed","Wed Sep 25 13:35:36 GMT 2024","Wed Sep 25 13:35:51 GMT 2024","15273","chromium","DECIMAL_WEB/TC_AP_028.spec.ts","","","","TC_AP_028 Verify the edit data is populated.",""
"passed","Wed Sep 25 13:27:54 GMT 2024","Wed Sep 25 13:28:06 GMT 2024","11953","chromium","DECIMAL_WEB/TC_AP_019.spec.ts","","","","TC_AP_019 Verify the combination search option is working for vaild inputs",""
"passed","Wed Sep 25 13:28:06 GMT 2024","Wed Sep 25 13:28:17 GMT 2024","11421","chromium","DECIMAL_WEB/TC_AP_020.spec.ts","","","","TC_AP_020 Verify the combination search option is working for invaild inputs",""
"passed","Wed Sep 25 13:26:01 GMT 2024","Wed Sep 25 13:26:09 GMT 2024","8052","chromium","DECIMAL_WEB/TC_AP_003.spec.ts","","","","TC_AP_003 Verify that ""Function Role"" module Page is working",""
"broken","Wed Sep 25 13:39:54 GMT 2024","Wed Sep 25 13:41:54 GMT 2024","120127","chromium","DECIMAL_WEB/TC_AP_029.spec.ts","","","","TC_AP_029 Verify the function view page edit or delete",""
"passed","Wed Sep 25 13:27:11 GMT 2024","Wed Sep 25 13:27:21 GMT 2024","10442","chromium","DECIMAL_WEB/TC_AP_013.spec.ts","","","","TC_AP_013 Verify the Function Code search option is working for vaild inputs",""
"passed","Wed Sep 25 13:27:02 GMT 2024","Wed Sep 25 13:27:11 GMT 2024","8543","chromium","DECIMAL_WEB/TC_AP_012.spec.ts","","","","TC_AP_012 Verify the Function Filter & Search option",""
"passed","Wed Sep 25 13:25:53 GMT 2024","Wed Sep 25 13:26:01 GMT 2024","8175","chromium","DECIMAL_WEB/TC_AP_002.spec.ts","","","","TC_AP_002 Verify that ""Function"" module Page is working",""
"skipped","Wed Sep 25 13:50:40 GMT 2024","Wed Sep 25 13:50:40 GMT 2024","1","chromium","DECIMAL_WEB/TC_AP_033.spec.ts","","","","TC_AP_033 Verify the delete function code data and re-use same",""
"passed","Wed Sep 25 13:25:42 GMT 2024","Wed Sep 25 13:25:50 GMT 2024","8848","chromium","DECIMAL_WEB/TC_AP_001.spec.ts","","","","TC_AP_001 Verify that ""Organization Management"" has sub-modules",""
"passed","Wed Sep 25 13:26:53 GMT 2024","Wed Sep 25 13:27:02 GMT 2024","8977","chromium","DECIMAL_WEB/TC_AP_011.spec.ts","","","","TC_AP_011 Verify the Function List option",""
"passed","Wed Sep 25 13:35:21 GMT 2024","Wed Sep 25 13:35:36 GMT 2024","14738","chromium","DECIMAL_WEB/TC_AP_027.spec.ts","","","","TC_AP_027 Verify the function view page",""
