"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Sep 26 13:38:51 GMT 2024","Thu Sep 26 13:40:51 GMT 2024","120083","chromium","DECIMAL_WEB/TC_AP_029.spec.ts","","","","TC_AP_029 Verify the function view page edit or delete",""
"passed","Thu Sep 26 13:34:24 GMT 2024","Thu Sep 26 13:34:36 GMT 2024","11818","chromium","DECIMAL_WEB/TC_AP_027.spec.ts","","","","TC_AP_027 Verify the function view page",""
"skipped","Thu Sep 26 13:50:00 GMT 2024","Thu Sep 26 13:50:00 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_033.spec.ts","","","","TC_AP_033 Verify the delete function code data and re-use same",""
"passed","Thu Sep 26 13:25:01 GMT 2024","Thu Sep 26 13:25:10 GMT 2024","8235","chromium","DECIMAL_WEB/TC_AP_001.spec.ts","","","","TC_AP_001 Verify that ""Organization Management"" has sub-modules",""
"passed","Thu Sep 26 13:27:29 GMT 2024","Thu Sep 26 13:27:40 GMT 2024","10248","chromium","DECIMAL_WEB/TC_AP_021.spec.ts","","","","TC_AP_021 Verify the Function Clear filter button option",""
"passed","Thu Sep 26 13:25:30 GMT 2024","Thu Sep 26 13:25:37 GMT 2024","7903","chromium","DECIMAL_WEB/TC_AP_005.spec.ts","","","","TC_AP_005 Verify the ""Employee"" sub-module Page is working",""
"passed","Thu Sep 26 13:27:40 GMT 2024","Thu Sep 26 13:27:50 GMT 2024","10227","chromium","DECIMAL_WEB/TC_AP_022.spec.ts","","","","TC_AP_022 Verify the Function Search button option",""
"passed","Thu Sep 26 13:27:09 GMT 2024","Thu Sep 26 13:27:19 GMT 2024","9671","chromium","DECIMAL_WEB/TC_AP_019.spec.ts","","","","TC_AP_019 Verify the combination search option is working for vaild inputs",""
"passed","Thu Sep 26 13:26:20 GMT 2024","Thu Sep 26 13:26:28 GMT 2024","8405","chromium","DECIMAL_WEB/TC_AP_012.spec.ts","","","","TC_AP_012 Verify the Function Filter & Search option",""
"passed","Thu Sep 26 13:25:14 GMT 2024","Thu Sep 26 13:25:22 GMT 2024","7967","chromium","DECIMAL_WEB/TC_AP_002.spec.ts","","","","TC_AP_002 Verify that ""Function"" module Page is working",""
"skipped","Thu Sep 26 13:50:00 GMT 2024","Thu Sep 26 13:50:00 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_036.spec.ts","","","","TC_AP_036 Verify the Function Role List option",""
"skipped","Thu Sep 26 13:50:00 GMT 2024","Thu Sep 26 13:50:00 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_034.spec.ts","","","","TC_AP_034 Verify the user create data with existing function code",""
"passed","Thu Sep 26 13:26:49 GMT 2024","Thu Sep 26 13:26:59 GMT 2024","10246","chromium","DECIMAL_WEB/TC_AP_015.spec.ts","","","","TC_AP_015 Verify the Function Name search option is working for vaild inputs",""
"passed","Thu Sep 26 13:25:55 GMT 2024","Thu Sep 26 13:26:03 GMT 2024","8323","chromium","DECIMAL_WEB/TC_AP_009.spec.ts","","","","TC_AP_009 Verify the ""Employee"" sub-module redirection",""
"passed","Thu Sep 26 13:34:12 GMT 2024","Thu Sep 26 13:34:24 GMT 2024","11824","chromium","DECIMAL_WEB/TC_AP_026.spec.ts","","","","TC_AP_026 Verify the function page action column view button is working.",""
"passed","Thu Sep 26 13:34:36 GMT 2024","Thu Sep 26 13:34:49 GMT 2024","13280","chromium","DECIMAL_WEB/TC_AP_028.spec.ts","","","","TC_AP_028 Verify the edit data is populated.",""
"passed","Thu Sep 26 13:27:50 GMT 2024","Thu Sep 26 13:27:59 GMT 2024","9513","chromium","DECIMAL_WEB/TC_AP_023.spec.ts","","","","TC_AP_023 Verify the Function Status search option is Active",""
"passed","Thu Sep 26 13:25:37 GMT 2024","Thu Sep 26 13:25:46 GMT 2024","8820","chromium","DECIMAL_WEB/TC_AP_006.spec.ts","","","","TC_AP_006 Verify the ""Function"" sub-module redirection",""
"passed","Thu Sep 26 13:26:59 GMT 2024","Thu Sep 26 13:27:09 GMT 2024","10209","chromium","DECIMAL_WEB/TC_AP_016.spec.ts","","","","TC_AP_016 Verify the Function Name search option is working for invaild inputs",""
"passed","Thu Sep 26 13:27:19 GMT 2024","Thu Sep 26 13:27:29 GMT 2024","10256","chromium","DECIMAL_WEB/TC_AP_020.spec.ts","","","","TC_AP_020 Verify the combination search option is working for invaild inputs",""
"passed","Thu Sep 26 13:25:46 GMT 2024","Thu Sep 26 13:25:55 GMT 2024","8323","chromium","DECIMAL_WEB/TC_AP_007.spec.ts","","","","TC_AP_007 Verify the ""Function Role"" sub-module redirection",""
"passed","Thu Sep 26 13:27:59 GMT 2024","Thu Sep 26 13:28:09 GMT 2024","9523","chromium","DECIMAL_WEB/TC_AP_024.spec.ts","","","","TC_AP_024 Verify the Function Status search option is Inactive",""
"broken","Thu Sep 26 13:46:55 GMT 2024","Thu Sep 26 13:48:55 GMT 2024","120092","chromium","DECIMAL_WEB/TC_AP_031.spec.ts","","","","TC_AP_031 Verify the function data saved for valid data",""
"passed","Thu Sep 26 13:26:39 GMT 2024","Thu Sep 26 13:26:49 GMT 2024","10130","chromium","DECIMAL_WEB/TC_AP_014.spec.ts","","","","TC_AP_014 Verify the Function Code search option is working for invaild inputs",""
"broken","Thu Sep 26 13:32:11 GMT 2024","Thu Sep 26 13:34:11 GMT 2024","120078","chromium","DECIMAL_WEB/TC_AP_025.spec.ts","","","","TC_AP_025 Verify the function page action column delete button is working.",""
"broken","Thu Sep 26 13:44:54 GMT 2024","Thu Sep 26 13:46:54 GMT 2024","120078","chromium","DECIMAL_WEB/TC_AP_030.spec.ts","","","","TC_AP_030 Verify the function page action column edit button is working.",""
"passed","Thu Sep 26 13:26:03 GMT 2024","Thu Sep 26 13:26:11 GMT 2024","8354","chromium","DECIMAL_WEB/TC_AP_010.spec.ts","","","","TC_AP_010 Verify the ""Function"" page details",""
"passed","Thu Sep 26 13:26:28 GMT 2024","Thu Sep 26 13:26:39 GMT 2024","10640","chromium","DECIMAL_WEB/TC_AP_013.spec.ts","","","","TC_AP_013 Verify the Function Code search option is working for vaild inputs",""
"passed","Thu Sep 26 13:25:22 GMT 2024","Thu Sep 26 13:25:30 GMT 2024","7957","chromium","DECIMAL_WEB/TC_AP_003.spec.ts","","","","TC_AP_003 Verify that ""Function Role"" module Page is working",""
"skipped","Thu Sep 26 13:50:00 GMT 2024","Thu Sep 26 13:50:00 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_035.spec.ts","","","","TC_AP_035 Verify the ""Function Role"" page details",""
"passed","Thu Sep 26 13:26:11 GMT 2024","Thu Sep 26 13:26:20 GMT 2024","8370","chromium","DECIMAL_WEB/TC_AP_011.spec.ts","","","","TC_AP_011 Verify the Function List option",""
