"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 03 13:25:29 GMT 2024","Thu Oct 03 13:25:39 GMT 2024","10677","chromium","DECIMAL_WEB/TC_AP_014.spec.ts","","","","TC_AP_014 Verify the Function Code search option is working for invaild inputs",""
"passed","Thu Oct 03 13:26:21 GMT 2024","Thu Oct 03 13:26:31 GMT 2024","10292","chromium","DECIMAL_WEB/TC_AP_021.spec.ts","","","","TC_AP_021 Verify the Function Clear filter button option",""
"broken","Thu Oct 03 13:31:02 GMT 2024","Thu Oct 03 13:33:02 GMT 2024","120088","chromium","DECIMAL_WEB/TC_AP_025.spec.ts","","","","TC_AP_025 Verify the function page action column delete button is working.",""
"passed","Thu Oct 03 13:33:03 GMT 2024","Thu Oct 03 13:33:15 GMT 2024","11882","chromium","DECIMAL_WEB/TC_AP_026.spec.ts","","","","TC_AP_026 Verify the function page action column view button is working.",""
"skipped","Thu Oct 03 13:48:54 GMT 2024","Thu Oct 03 13:48:54 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_033.spec.ts","","","","TC_AP_033 Verify the delete function code data and re-use same",""
"passed","Thu Oct 03 13:26:51 GMT 2024","Thu Oct 03 13:27:00 GMT 2024","9558","chromium","DECIMAL_WEB/TC_AP_024.spec.ts","","","","TC_AP_024 Verify the Function Status search option is Inactive",""
"skipped","Thu Oct 03 13:48:54 GMT 2024","Thu Oct 03 13:48:54 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_034.spec.ts","","","","TC_AP_034 Verify the user create data with existing function code",""
"passed","Thu Oct 03 13:25:10 GMT 2024","Thu Oct 03 13:25:18 GMT 2024","8352","chromium","DECIMAL_WEB/TC_AP_012.spec.ts","","","","TC_AP_012 Verify the Function Filter & Search option",""
"broken","Thu Oct 03 13:45:47 GMT 2024","Thu Oct 03 13:47:47 GMT 2024","120083","chromium","DECIMAL_WEB/TC_AP_031.spec.ts","","","","TC_AP_031 Verify the function data saved for valid data",""
"passed","Thu Oct 03 13:24:44 GMT 2024","Thu Oct 03 13:24:53 GMT 2024","8396","chromium","DECIMAL_WEB/TC_AP_009.spec.ts","","","","TC_AP_009 Verify the ""Employee"" sub-module redirection",""
"passed","Thu Oct 03 13:33:15 GMT 2024","Thu Oct 03 13:33:27 GMT 2024","11850","chromium","DECIMAL_WEB/TC_AP_027.spec.ts","","","","TC_AP_027 Verify the function view page",""
"passed","Thu Oct 03 13:25:39 GMT 2024","Thu Oct 03 13:25:50 GMT 2024","10269","chromium","DECIMAL_WEB/TC_AP_015.spec.ts","","","","TC_AP_015 Verify the Function Name search option is working for vaild inputs",""
"passed","Thu Oct 03 13:26:31 GMT 2024","Thu Oct 03 13:26:41 GMT 2024","10236","chromium","DECIMAL_WEB/TC_AP_022.spec.ts","","","","TC_AP_022 Verify the Function Search button option",""
"skipped","Thu Oct 03 13:48:54 GMT 2024","Thu Oct 03 13:48:54 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_036.spec.ts","","","","TC_AP_036 Verify the Function Role List option",""
"passed","Thu Oct 03 13:23:55 GMT 2024","Thu Oct 03 13:24:03 GMT 2024","8069","chromium","DECIMAL_WEB/TC_AP_001.spec.ts","","","","TC_AP_001 Verify that ""Organization Management"" has sub-modules",""
"passed","Thu Oct 03 13:24:12 GMT 2024","Thu Oct 03 13:24:20 GMT 2024","7963","chromium","DECIMAL_WEB/TC_AP_003.spec.ts","","","","TC_AP_003 Verify that ""Function Role"" module Page is working",""
"passed","Thu Oct 03 13:25:18 GMT 2024","Thu Oct 03 13:25:29 GMT 2024","10706","chromium","DECIMAL_WEB/TC_AP_013.spec.ts","","","","TC_AP_013 Verify the Function Code search option is working for vaild inputs",""
"passed","Thu Oct 03 13:26:00 GMT 2024","Thu Oct 03 13:26:10 GMT 2024","10338","chromium","DECIMAL_WEB/TC_AP_019.spec.ts","","","","TC_AP_019 Verify the combination search option is working for vaild inputs",""
"passed","Thu Oct 03 13:24:53 GMT 2024","Thu Oct 03 13:25:01 GMT 2024","8432","chromium","DECIMAL_WEB/TC_AP_010.spec.ts","","","","TC_AP_010 Verify the ""Function"" page details",""
"passed","Thu Oct 03 13:26:41 GMT 2024","Thu Oct 03 13:26:51 GMT 2024","9575","chromium","DECIMAL_WEB/TC_AP_023.spec.ts","","","","TC_AP_023 Verify the Function Status search option is Active",""
"passed","Thu Oct 03 13:24:04 GMT 2024","Thu Oct 03 13:24:12 GMT 2024","7962","chromium","DECIMAL_WEB/TC_AP_002.spec.ts","","","","TC_AP_002 Verify that ""Function"" module Page is working",""
"broken","Thu Oct 03 13:43:46 GMT 2024","Thu Oct 03 13:45:46 GMT 2024","120095","chromium","DECIMAL_WEB/TC_AP_030.spec.ts","","","","TC_AP_030 Verify the function page action column edit button is working.",""
"broken","Thu Oct 03 13:37:43 GMT 2024","Thu Oct 03 13:39:43 GMT 2024","120092","chromium","DECIMAL_WEB/TC_AP_029.spec.ts","","","","TC_AP_029 Verify the function view page edit or delete",""
"passed","Thu Oct 03 13:33:27 GMT 2024","Thu Oct 03 13:33:41 GMT 2024","13399","chromium","DECIMAL_WEB/TC_AP_028.spec.ts","","","","TC_AP_028 Verify the edit data is populated.",""
"passed","Thu Oct 03 13:25:01 GMT 2024","Thu Oct 03 13:25:10 GMT 2024","8321","chromium","DECIMAL_WEB/TC_AP_011.spec.ts","","","","TC_AP_011 Verify the Function List option",""
"passed","Thu Oct 03 13:24:28 GMT 2024","Thu Oct 03 13:24:36 GMT 2024","8357","chromium","DECIMAL_WEB/TC_AP_006.spec.ts","","","","TC_AP_006 Verify the ""Function"" sub-module redirection",""
"passed","Thu Oct 03 13:25:50 GMT 2024","Thu Oct 03 13:26:00 GMT 2024","10171","chromium","DECIMAL_WEB/TC_AP_016.spec.ts","","","","TC_AP_016 Verify the Function Name search option is working for invaild inputs",""
"passed","Thu Oct 03 13:24:36 GMT 2024","Thu Oct 03 13:24:44 GMT 2024","8355","chromium","DECIMAL_WEB/TC_AP_007.spec.ts","","","","TC_AP_007 Verify the ""Function Role"" sub-module redirection",""
"passed","Thu Oct 03 13:26:10 GMT 2024","Thu Oct 03 13:26:21 GMT 2024","10258","chromium","DECIMAL_WEB/TC_AP_020.spec.ts","","","","TC_AP_020 Verify the combination search option is working for invaild inputs",""
"skipped","Thu Oct 03 13:48:54 GMT 2024","Thu Oct 03 13:48:54 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_035.spec.ts","","","","TC_AP_035 Verify the ""Function Role"" page details",""
"passed","Thu Oct 03 13:24:20 GMT 2024","Thu Oct 03 13:24:28 GMT 2024","7920","chromium","DECIMAL_WEB/TC_AP_005.spec.ts","","","","TC_AP_005 Verify the ""Employee"" sub-module Page is working",""
