"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 17 13:33:33 GMT 2024","Thu Oct 17 13:33:48 GMT 2024","15043","chromium","DECIMAL_WEB/TC_AP_028.spec.ts","","","","TC_AP_028 Verify the edit data is populated.",""
"broken","Thu Oct 17 13:31:04 GMT 2024","Thu Oct 17 13:33:04 GMT 2024","120103","chromium","DECIMAL_WEB/TC_AP_025.spec.ts","","","","TC_AP_025 Verify the function page action column delete button is working.",""
"passed","Thu Oct 17 13:24:22 GMT 2024","Thu Oct 17 13:24:29 GMT 2024","7539","chromium","DECIMAL_WEB/TC_AP_003.spec.ts","","","","TC_AP_003 Verify that ""Function Role"" module Page is working",""
"skipped","Thu Oct 17 13:49:05 GMT 2024","Thu Oct 17 13:49:05 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_033.spec.ts","","","","TC_AP_033 Verify the delete function code data and re-use same",""
"skipped","Thu Oct 17 13:49:05 GMT 2024","Thu Oct 17 13:49:05 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_034.spec.ts","","","","TC_AP_034 Verify the user create data with existing function code",""
"passed","Thu Oct 17 13:26:43 GMT 2024","Thu Oct 17 13:26:53 GMT 2024","10060","chromium","DECIMAL_WEB/TC_AP_023.spec.ts","","","","TC_AP_023 Verify the Function Status search option is Active",""
"skipped","Thu Oct 17 13:49:05 GMT 2024","Thu Oct 17 13:49:05 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_036.spec.ts","","","","TC_AP_036 Verify the Function Role List option",""
"passed","Thu Oct 17 13:25:09 GMT 2024","Thu Oct 17 13:25:18 GMT 2024","9105","chromium","DECIMAL_WEB/TC_AP_011.spec.ts","","","","TC_AP_011 Verify the Function List option",""
"passed","Thu Oct 17 13:24:29 GMT 2024","Thu Oct 17 13:24:37 GMT 2024","7602","chromium","DECIMAL_WEB/TC_AP_005.spec.ts","","","","TC_AP_005 Verify the ""Employee"" sub-module Page is working",""
"passed","Thu Oct 17 13:33:05 GMT 2024","Thu Oct 17 13:33:19 GMT 2024","13788","chromium","DECIMAL_WEB/TC_AP_026.spec.ts","","","","TC_AP_026 Verify the function page action column view button is working.",""
"passed","Thu Oct 17 13:24:14 GMT 2024","Thu Oct 17 13:24:22 GMT 2024","7631","chromium","DECIMAL_WEB/TC_AP_002.spec.ts","","","","TC_AP_002 Verify that ""Function"" module Page is working",""
"passed","Thu Oct 17 13:24:06 GMT 2024","Thu Oct 17 13:24:14 GMT 2024","7782","chromium","DECIMAL_WEB/TC_AP_001.spec.ts","","","","TC_AP_001 Verify that ""Organization Management"" has sub-modules",""
"broken","Thu Oct 17 13:45:54 GMT 2024","Thu Oct 17 13:47:54 GMT 2024","120111","chromium","DECIMAL_WEB/TC_AP_031.spec.ts","","","","TC_AP_031 Verify the function data saved for valid data",""
"passed","Thu Oct 17 13:24:53 GMT 2024","Thu Oct 17 13:25:01 GMT 2024","7973","chromium","DECIMAL_WEB/TC_AP_009.spec.ts","","","","TC_AP_009 Verify the ""Employee"" sub-module redirection",""
"broken","Thu Oct 17 13:37:50 GMT 2024","Thu Oct 17 13:39:50 GMT 2024","120086","chromium","DECIMAL_WEB/TC_AP_029.spec.ts","","","","TC_AP_029 Verify the function view page edit or delete",""
"passed","Thu Oct 17 13:24:37 GMT 2024","Thu Oct 17 13:24:45 GMT 2024","7940","chromium","DECIMAL_WEB/TC_AP_006.spec.ts","","","","TC_AP_006 Verify the ""Function"" sub-module redirection",""
"skipped","Thu Oct 17 13:49:05 GMT 2024","Thu Oct 17 13:49:05 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_035.spec.ts","","","","TC_AP_035 Verify the ""Function Role"" page details",""
"passed","Thu Oct 17 13:24:45 GMT 2024","Thu Oct 17 13:24:53 GMT 2024","8068","chromium","DECIMAL_WEB/TC_AP_007.spec.ts","","","","TC_AP_007 Verify the ""Function Role"" sub-module redirection",""
"passed","Thu Oct 17 13:26:24 GMT 2024","Thu Oct 17 13:26:33 GMT 2024","9022","chromium","DECIMAL_WEB/TC_AP_021.spec.ts","","","","TC_AP_021 Verify the Function Clear filter button option",""
"passed","Thu Oct 17 13:25:26 GMT 2024","Thu Oct 17 13:25:35 GMT 2024","8934","chromium","DECIMAL_WEB/TC_AP_013.spec.ts","","","","TC_AP_013 Verify the Function Code search option is working for vaild inputs",""
"passed","Thu Oct 17 13:25:45 GMT 2024","Thu Oct 17 13:25:54 GMT 2024","9670","chromium","DECIMAL_WEB/TC_AP_015.spec.ts","","","","TC_AP_015 Verify the Function Name search option is working for vaild inputs",""
"passed","Thu Oct 17 13:25:54 GMT 2024","Thu Oct 17 13:26:04 GMT 2024","9954","chromium","DECIMAL_WEB/TC_AP_016.spec.ts","","","","TC_AP_016 Verify the Function Name search option is working for invaild inputs",""
"passed","Thu Oct 17 13:26:14 GMT 2024","Thu Oct 17 13:26:24 GMT 2024","9751","chromium","DECIMAL_WEB/TC_AP_020.spec.ts","","","","TC_AP_020 Verify the combination search option is working for invaild inputs",""
