"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Oct 22 13:31:25 GMT 2024","Tue Oct 22 13:33:25 GMT 2024","120080","chromium","DECIMAL_WEB/TC_AP_025.spec.ts","","","","TC_AP_025 Verify the function page action column delete button is working.",""
"passed","Tue Oct 22 13:26:24 GMT 2024","Tue Oct 22 13:26:33 GMT 2024","9140","chromium","DECIMAL_WEB/TC_AP_019.spec.ts","","","","TC_AP_019 Verify the combination search option is working for vaild inputs",""
"passed","Tue Oct 22 13:33:26 GMT 2024","Tue Oct 22 13:33:37 GMT 2024","11793","chromium","DECIMAL_WEB/TC_AP_026.spec.ts","","","","TC_AP_026 Verify the function page action column view button is working.",""
"broken","Tue Oct 22 13:38:04 GMT 2024","Tue Oct 22 13:40:04 GMT 2024","120078","chromium","DECIMAL_WEB/TC_AP_029.spec.ts","","","","TC_AP_029 Verify the function view page edit or delete",""
"passed","Tue Oct 22 13:26:52 GMT 2024","Tue Oct 22 13:27:04 GMT 2024","11756","chromium","DECIMAL_WEB/TC_AP_022.spec.ts","","","","TC_AP_022 Verify the Function Search button option",""
"passed","Tue Oct 22 13:25:45 GMT 2024","Tue Oct 22 13:25:55 GMT 2024","10138","chromium","DECIMAL_WEB/TC_AP_013.spec.ts","","","","TC_AP_013 Verify the Function Code search option is working for vaild inputs",""
"broken","Tue Oct 22 13:44:08 GMT 2024","Tue Oct 22 13:46:08 GMT 2024","120093","chromium","DECIMAL_WEB/TC_AP_030.spec.ts","","","","TC_AP_030 Verify the function page action column edit button is working.",""
"passed","Tue Oct 22 13:27:13 GMT 2024","Tue Oct 22 13:27:23 GMT 2024","9503","chromium","DECIMAL_WEB/TC_AP_024.spec.ts","","","","TC_AP_024 Verify the Function Status search option is Inactive",""
"passed","Tue Oct 22 13:24:56 GMT 2024","Tue Oct 22 13:25:04 GMT 2024","8222","chromium","DECIMAL_WEB/TC_AP_006.spec.ts","","","","TC_AP_006 Verify the ""Function"" sub-module redirection",""
"passed","Tue Oct 22 13:25:12 GMT 2024","Tue Oct 22 13:25:20 GMT 2024","8237","chromium","DECIMAL_WEB/TC_AP_009.spec.ts","","","","TC_AP_009 Verify the ""Employee"" sub-module redirection",""
"passed","Tue Oct 22 13:26:33 GMT 2024","Tue Oct 22 13:26:43 GMT 2024","9958","chromium","DECIMAL_WEB/TC_AP_020.spec.ts","","","","TC_AP_020 Verify the combination search option is working for invaild inputs",""
"passed","Tue Oct 22 13:25:04 GMT 2024","Tue Oct 22 13:25:12 GMT 2024","8189","chromium","DECIMAL_WEB/TC_AP_007.spec.ts","","","","TC_AP_007 Verify the ""Function Role"" sub-module redirection",""
"broken","Tue Oct 22 13:46:09 GMT 2024","Tue Oct 22 13:48:09 GMT 2024","120092","chromium","DECIMAL_WEB/TC_AP_031.spec.ts","","","","TC_AP_031 Verify the function data saved for valid data",""
"skipped","Tue Oct 22 13:49:23 GMT 2024","Tue Oct 22 13:49:23 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_034.spec.ts","","","","TC_AP_034 Verify the user create data with existing function code",""
"passed","Tue Oct 22 13:24:23 GMT 2024","Tue Oct 22 13:24:31 GMT 2024","7961","chromium","DECIMAL_WEB/TC_AP_001.spec.ts","","","","TC_AP_001 Verify that ""Organization Management"" has sub-modules",""
"passed","Tue Oct 22 13:26:43 GMT 2024","Tue Oct 22 13:26:52 GMT 2024","9225","chromium","DECIMAL_WEB/TC_AP_021.spec.ts","","","","TC_AP_021 Verify the Function Clear filter button option",""
"skipped","Tue Oct 22 13:49:23 GMT 2024","Tue Oct 22 13:49:23 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_033.spec.ts","","","","TC_AP_033 Verify the delete function code data and re-use same",""
"passed","Tue Oct 22 13:24:32 GMT 2024","Tue Oct 22 13:24:40 GMT 2024","7867","chromium","DECIMAL_WEB/TC_AP_002.spec.ts","","","","TC_AP_002 Verify that ""Function"" module Page is working",""
"passed","Tue Oct 22 13:26:05 GMT 2024","Tue Oct 22 13:26:14 GMT 2024","9119","chromium","DECIMAL_WEB/TC_AP_015.spec.ts","","","","TC_AP_015 Verify the Function Name search option is working for vaild inputs",""
"passed","Tue Oct 22 13:24:48 GMT 2024","Tue Oct 22 13:24:56 GMT 2024","8052","chromium","DECIMAL_WEB/TC_AP_005.spec.ts","","","","TC_AP_005 Verify the ""Employee"" sub-module Page is working",""
"skipped","Tue Oct 22 13:49:23 GMT 2024","Tue Oct 22 13:49:23 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_035.spec.ts","","","","TC_AP_035 Verify the ""Function Role"" page details",""
"passed","Tue Oct 22 13:25:29 GMT 2024","Tue Oct 22 13:25:37 GMT 2024","8239","chromium","DECIMAL_WEB/TC_AP_011.spec.ts","","","","TC_AP_011 Verify the Function List option",""
"passed","Tue Oct 22 13:24:40 GMT 2024","Tue Oct 22 13:24:48 GMT 2024","7830","chromium","DECIMAL_WEB/TC_AP_003.spec.ts","","","","TC_AP_003 Verify that ""Function Role"" module Page is working",""
"passed","Tue Oct 22 13:25:37 GMT 2024","Tue Oct 22 13:25:45 GMT 2024","8135","chromium","DECIMAL_WEB/TC_AP_012.spec.ts","","","","TC_AP_012 Verify the Function Filter & Search option",""
"passed","Tue Oct 22 13:26:14 GMT 2024","Tue Oct 22 13:26:24 GMT 2024","9541","chromium","DECIMAL_WEB/TC_AP_016.spec.ts","","","","TC_AP_016 Verify the Function Name search option is working for invaild inputs",""
"passed","Tue Oct 22 13:33:49 GMT 2024","Tue Oct 22 13:34:02 GMT 2024","13110","chromium","DECIMAL_WEB/TC_AP_028.spec.ts","","","","TC_AP_028 Verify the edit data is populated.",""
"passed","Tue Oct 22 13:33:38 GMT 2024","Tue Oct 22 13:33:49 GMT 2024","11601","chromium","DECIMAL_WEB/TC_AP_027.spec.ts","","","","TC_AP_027 Verify the function view page",""
"skipped","Tue Oct 22 13:49:23 GMT 2024","Tue Oct 22 13:49:23 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_036.spec.ts","","","","TC_AP_036 Verify the Function Role List option",""
"passed","Tue Oct 22 13:27:04 GMT 2024","Tue Oct 22 13:27:13 GMT 2024","9324","chromium","DECIMAL_WEB/TC_AP_023.spec.ts","","","","TC_AP_023 Verify the Function Status search option is Active",""
"passed","Tue Oct 22 13:25:55 GMT 2024","Tue Oct 22 13:26:05 GMT 2024","10089","chromium","DECIMAL_WEB/TC_AP_014.spec.ts","","","","TC_AP_014 Verify the Function Code search option is working for invaild inputs",""
"passed","Tue Oct 22 13:25:20 GMT 2024","Tue Oct 22 13:25:29 GMT 2024","8223","chromium","DECIMAL_WEB/TC_AP_010.spec.ts","","","","TC_AP_010 Verify the ""Function"" page details",""
