"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Oct 15 13:46:31 GMT 2024","Tue Oct 15 13:48:31 GMT 2024","120092","chromium","DECIMAL_WEB/TC_AP_031.spec.ts","","","","TC_AP_031 Verify the function data saved for valid data",""
"passed","Tue Oct 15 13:26:23 GMT 2024","Tue Oct 15 13:26:32 GMT 2024","8825","chromium","DECIMAL_WEB/TC_AP_016.spec.ts","","","","TC_AP_016 Verify the Function Name search option is working for invaild inputs",""
"passed","Tue Oct 15 13:25:24 GMT 2024","Tue Oct 15 13:25:32 GMT 2024","7941","chromium","DECIMAL_WEB/TC_AP_009.spec.ts","","","","TC_AP_009 Verify the ""Employee"" sub-module redirection",""
"broken","Tue Oct 15 13:31:42 GMT 2024","Tue Oct 15 13:33:42 GMT 2024","120088","chromium","DECIMAL_WEB/TC_AP_025.spec.ts","","","","TC_AP_025 Verify the function page action column delete button is working.",""
"passed","Tue Oct 15 13:25:16 GMT 2024","Tue Oct 15 13:25:24 GMT 2024","7958","chromium","DECIMAL_WEB/TC_AP_007.spec.ts","","","","TC_AP_007 Verify the ""Function Role"" sub-module redirection",""
"passed","Tue Oct 15 13:25:40 GMT 2024","Tue Oct 15 13:25:49 GMT 2024","8989","chromium","DECIMAL_WEB/TC_AP_011.spec.ts","","","","TC_AP_011 Verify the Function List option",""
"passed","Tue Oct 15 13:25:32 GMT 2024","Tue Oct 15 13:25:40 GMT 2024","7922","chromium","DECIMAL_WEB/TC_AP_010.spec.ts","","","","TC_AP_010 Verify the ""Function"" page details",""
"passed","Tue Oct 15 13:26:41 GMT 2024","Tue Oct 15 13:26:50 GMT 2024","8841","chromium","DECIMAL_WEB/TC_AP_020.spec.ts","","","","TC_AP_020 Verify the combination search option is working for invaild inputs",""
"passed","Tue Oct 15 13:25:08 GMT 2024","Tue Oct 15 13:25:16 GMT 2024","7953","chromium","DECIMAL_WEB/TC_AP_006.spec.ts","","","","TC_AP_006 Verify the ""Function"" sub-module redirection",""
"passed","Tue Oct 15 13:26:32 GMT 2024","Tue Oct 15 13:26:41 GMT 2024","8858","chromium","DECIMAL_WEB/TC_AP_019.spec.ts","","","","TC_AP_019 Verify the combination search option is working for vaild inputs",""
